Truth,Pred
d,d
e,e
p,p
o,o
r,r
t,t
o,o
v,v
a,a
n,n
í,i
;,;
 , 
t,t
i,<DEL>
 , 
v,v
ž,Ž
d,d
y,y
c,c
k,k
y,y
 , 
u,u
m,m
ě,ě
l,l
i,<DEL>
 , 
n,n
ě,ě
c,c
o,o
c,c
o,o
m,m
p,p
l,l
e,e
t,t
e,e
l,l
y,y
 , 
t,t
a,a
k,k
e,e
n,n
 , 
i,i
n,n
.,.
 , 
 ,<DEL>
h,h
a,a
d,d
 , 
f,f
u,u
l,l
l,l
y,y
 , 
p,p
r,r
o,o
p,p
o,o
s,s
e,e
d,d
 , 
b,b
 , 
e,e
n,n
g,g
a,a
g,g
e,e
d,d
 , 
b,b
y,y
 , 
W,W
i,i
c,c
k,k
h,h
a,a
m,m
 , 
t,t
h,h
o,o
s,s
e,e
 , 
v,v
e,e
r,r
y,y
 , 
d,d
a,a
n,n
c,c
e,e
s,s
;,;
 , 
a,a
n,n
 , 
h,h
a,a
v,v
e,e
 , 
M,M
r,r
.,.
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
i,i
n,n
s,s
t,t
 , 
-,~
-,~
h,h
e,e
r,r
 , 
l,l
i,i
v,v
e,e
l,l
i,i
n,n
e,e
s,s
s,s
 , 
h,h
a,a
d,d
 , 
b,b
 , 
n,n
e,e
v,v
e,e
r,r
 , 
w,w
o,o
r,r
s,s
e,e
 , 
t,t
i,i
m,m
e,e
d,d
.,<DEL>
 , 
T,1
n,n
e,e
b,b
o,o
 , 
č,č
t,t
y,y
ř,ř
i,i
 , 
t,t
i,i
s,s
í,i
c,c
e,e
 , 
r,r
a,a
n,n
.,.
 , 
D,D
o,o
v,v
t,t
í,í
p,p
i,i
l,l
 , 
s,s
e,e
 , 
t,t
e,e
d,d
y,y
",",<DEL>
 , 
ž,ž
e,e
 , 
h,h
o,o
 , 
n,n
a,a
 , 
p,p
o,o
h,h
o,o
d,d
l,l
n,n
é,é
 , 
m,m
í,i
s,s
t,t
o,o
 , 
a,a
s,s
i,i
 , 
n,n
e,e
p,p
o,o
s,s
ý,ý
l,l
a,a
j,j
í,í
.,.
 , 
S,S
u,u
š,š
i,i
l,l
o,o
v,v
 , 
v,v
š,š
a,a
k,k
 , 
o,o
d,d
s,s
o,o
u,u
z,z
e,e
n,n
",",","
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
s,s
t,t
a,a
l,l
 , 
z,z
 , 
p,p
ř,r
i,i
n,n
u,u
c,c
e,e
n,n
í,i
 , 
o,o
s,s
a,a
d,d
n,n
í,i
k,k
e,e
m,m
;,;
 , 
č,č
e,e
h,h
o,o
 , 
s,s
i,i
 , 
m,m
ů,u
ž,ž
e,e
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
p,p
ř,ř
á,á
t,t
i,i
?,?
 , 
„,<DEL>
N,N
e,e
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
s,s
 , 
s,s
e,e
 , 
s,s
m,m
ě,ě
n,n
i,i
t,t
i,i
 , 
s,s
e,e
 , 
m,m
n,n
o,o
u,u
?,?
"""",""""
 , 
n,n
a,a
v,v
r,r
h,h
u,u
j,j
e,e
 , 
m,m
u,u
 , 
M,M
i,i
c,c
h,h
a,a
j,j
l,l
o,o
v,v
.,.
 , 
S,S
u,u
š,š
i,i
l,l
o,o
v,v
 , 
j,j
e,e
<INS>,1
m,n
o,o
r,r
e,e
 , 
a,a
w,w
f,f
u,u
l,l
 , 
o,o
b,b
j,j
e,e
c,c
t,t
 , 
t,t
h,h
a,a
n,n
 , 
D,<DEL>
a,<DEL>
r,<DEL>
c,<DEL>
y,<DEL>
 ,<DEL>
o,o
n,n
 , 
p,p
a,a
r,n
t,t
i,i
c,c
u,u
l,l
a,a
r,r
 , 
o,o
c,c
c,c
a,a
s,s
i,i
o,o
n,n
s,s
",",","
 , 
a,a
n,n
d,d
 , 
i,i
n,n
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
 , 
p,p
l,l
a,a
c,c
e,e
s,s
;,;
 , 
a,a
t,t
 , 
h,h
i,i
s,s
 , 
o,o
w,w
n,n
 , 
h,h
o,o
u,u
s,s
e,e
 , 
e,e
s,s
p,p
e,e
c,c
i,i
a,a
l,l
l,l
y,y
",",;
 , 
a,a
n,n
d,d
 , 
o,o
f,f
 , 
a,a
 , 
S,S
u,u
n,n
d,d
a,a
y,y
 , 
e,e
v,v
e,e
n,n
i,i
n,n
g,g
",",","
 , 
w,w
h,h
e,e
n,n
 , 
h,h
e,e
 , 
h,h
a,a
s,s
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
t,t
o,o
 , 
d,d
o,o
.,_
”,<DEL>
 , 
M,M
r,r
.,:
 , 
D,D
a,a
r,r
c,c
y,y
 , 
s,s
m,m
i,i
l,l
e,e
d,d
;,;
 , 
b,b
u,u
t,t
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
t,t
h,h
o,o
u,u
g,g
h,h
t,t
 , 
s,s
h,h
e,e
<INS>, 
<INS>,D
<INS>,a
<INS>,r
<INS>,c
<INS>,y
l,l
e,e
t,t
t,t
e,e
r,r
 , 
a,a
r,r
r,r
i,i
v,v
e,e
d,d
 , 
f,E
r,r
o,o
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
",",","
 , 
w,w
h,h
i,i
c,c
h,h
 , 
a,a
t,t
 , 
d,d
e,e
l,l
a,a
y,y
e,e
d,d
 , 
i,i
t,t
s,s
 , 
c,c
o,o
m,n
m,u
e,e
n,n
 , 
a,a
n,n
d,d
 , 
c,c
u,u
r,r
t,t
a,a
i,i
l,l
e,e
d,d
 , 
i,i
t,t
s,s
 , 
 ,<DEL>
M,M
r,r
.,<DEL>
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
 , 
w,w
o,o
u,u
l,l
d,d
 , 
p,p
r,r
e,e
v,v
e,e
n,n
t,t
e,e
d,d
 , 
b,b
y,y
 , 
b,b
u,u
s,s
i,i
n,n
 , 
f,f
r,r
o,o
m,m
 , 
s,s
e,e
t,t
t,t
i,i
n,n
g,g
 , 
o,o
u,u
t,t
 , 
t,<DEL>
 ,<DEL>
f,f
o,o
r,r
t,t
n,n
i,i
g,g
h,h
t,t
 , 
l,l
a,a
t,t
e,e
r,r
 ,<DEL>
i,<DEL>
n,<DEL>
 , 
a,a
n,n
d,d
 , 
m,m
u,u
s,s
t,t
 , 
b,b
e,e
 , 
i,i
n,n
 , 
L,L
o,o
n,n
t,t
h,h
r,r
e,e
w,w
 , 
b,b
a,a
c,c
k,k
 , 
t,t
h,h
e,e
 , 
p,p
r,r
a,a
i,i
s,s
e,e
 , 
o,o
n,n
 , 
h,<DEL>
e,<DEL>
r,<DEL>
 ,<DEL>
s,s
i,i
s,s
t,t
e,e
r,r
’, 
s,$
 , 
w,w
a,a
r,r
m,m
 , 
a,a
f,f
f,f
e,e
c,c
t,t
i,i
o,o
n,n
.,<DEL>
 , 
“,'
N,N
a,a
y,y
",",;
”,""""
 , 
s,s
a,a
i,i
d,d
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
",",","
 , 
“,""""
t,t
h,h
i,i
s,s
 , 
i,i
s,s
 , 
n,n
o,o
t,t
 , 
f,f
a,a
i,i
r,r
<INS>, 
.,.
 , 
Y,Y
o,o
u,u
 , 
w,w
i,i
s,s
h,h
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
a,a
l,l
l,l
 , 
t,t
h,h
e,e
 , 
w,w
o,o
r,r
l,l
d,d
 , 
r,r
e,e
s,s
p,p
e,e
c,c
t,t
a,a
b,b
l,l
e,e
",",<DEL>
 , 
a,a
n,n
d,d
 , 
a,a
r,r
e,e
 , 
h,h
u,u
r,r
t,t
 , 
i,i
f,f
 , 
I,|
 , 
s,s
p,p
e,e
a,a
k,k
 , 
i,i
l,l
l,l
 , 
o,o
f,f
 , 
a,a
n,n
y,y
b,b
o,o
d,d
y,y
.,<DEL>
 , 
I,/
 , 
o,o
n,n
l,l
y,y
 , 
w,w
a,a
n,n
t,t
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
y,y
o,o
u,u
 , 
p,p
e,e
r,r
f,f
e,e
c,c
t,t
",",","
 , 
a,a
n,n
d,d
<INS>, 
<INS>,h
<INS>,e
<INS>,r
l,l
a,a
r,r
g,g
e,e
 , 
p,p
a,a
r,r
t,t
y,y
 , 
f,f
o,o
r,r
 , 
t,t
h,h
e,e
 , 
b,b
a,a
l,l
l,l
;,;
 , 
a,a
n,n
d,d
 , 
a,<DEL>
 ,<DEL>
r,r
e,e
p,p
o,o
r,r
t,t
 , 
s,s
o,o
o,o
n,n
 , 
f,f
o,o
l,l
l,l
o,o
w,w
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
M,M
r,r
.,:
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
w,w
a,a
s,s
 ,<DEL>
t,<DEL>
o,<DEL>
 , 
b,b
r,r
i,i
n,n
g,g
 , 
t,t
w,w
e,e
l,l
v,v
e,e
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
a,a
n,n
d,d
 , 
s,s
e,e
v,v
e,e
n,n
 , 
g,g
e,e
n,n
t,t
l,l
e,e
m,m
e,e
n,n
 , 
w,w
i,i
t,t
h,h
 , 
h,h
i,i
m,m
 , 
t,t
o,o
 , 
t,t
h,h
e,e
 , 
a,a
s,s
s,s
e,e
m,m
b,b
l,l
y,y
.,.
 , 
T,T
h,h
e,e
 , 
g,g
i,i
r,r
l,l
s,s
 , 
g,g
r,r
i,i
e,e
v,v
e,e
d,d
 , 
o,o
v,v
e,e
r,r
 , 
s,s
u,u
c,c
h,h
 , 
a,a
 , 
n,n
u,u
m,m
b,b
e,e
r,r
 , 
o,o
f,f
 , 
l,l
a,a
d,d
i,i
e,e
s,s
;,;
 , 
b,b
u,u
t,t
 , 
w,w
e,e
r,r
e,e
 , 
c,c
o,o
m,m
f,f
o,o
r,r
t,t
e,e
d,d
 , 
t,t
h,h
e,e
 , 
d,d
a,a
y,y
a,a
l,l
l,l
 , 
a,a
t,t
t,t
e,e
n,n
t,t
i,i
o,o
n,n
 , 
t,t
o,o
 , 
e,e
v,v
e,e
r,r
y,y
b,b
o,o
d,d
y,y
.,.
 , 
B,B
y,y
 , 
n,n
a,a
 , 
i,i
n,n
o,o
f,f
f,f
e,e
n,n
s,s
i,i
v,v
e,e
",",","
 , 
f,f
r,r
i,i
e,e
n,n
 , 
a,a
n,n
d,d
 , 
o,o
b,b
l,l
i,i
g,g
i,i
n,n
g,g
",",","
 , 
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
p,p
r,r
e,e
s,s
e,e
n,n
t,t
a,a
t,t
i,i
o,o
n,n
 , 
a,a
t,t
 , 
S,$
 , 
J,J
a,a
m,m
e,e
s,s
’,'
s,s
 , 
h,h
a,a
d,d
 , 
m,<DEL>
a,<DEL>
d,<DEL>
 ,<DEL>
c,c
o,o
u,u
r,r
t,t
e,e
o,o
u,u
s,s
.,-
 , 
L,L
a,a
d,d
y,y
 , 
L,L
<INS>, 
<INS>,h
<INS>,i
<INS>,s
<INS>, 
<INS>,m
<INS>,a
<INS>,d
y,y
o,o
u,u
 , 
k,k
n,n
o,o
w,w
",",","
 , 
t,t
h,h
a,a
t,t
 , 
I,<DEL>
 ,<DEL>
h,h
a,a
d,d
 , 
n,n
o,o
t,t
 , 
i,i
m,m
a,a
g,g
i,i
n,n
e,e
d,d
 , 
s,s
u,u
c,c
h,h
 , 
i,i
n,n
q,q
u,u
i,i
r,r
i,i
e,e
s,s
 , 
t,t
o,o
 , 
b,b
e,e
 , 
n,n
e,e
c,c
e,e
s,s
s,s
a,a
r,r
y,y
 , 
o,o
n,n
 , 
y,y
o,o
u,u
r,r
 , 
s,s
i,i
d,d
e,e
.,_
 , 
I,I
f,f
 , 
y,y
o,o
u,u
 , 
d,d
o,o
 , 
n,n
o,o
t,t
 , 
c,c
h,h
o,o
o,o
s,s
e,e
 , 
t,t
o,o
 , 
u,u
n,n
d,d
e,e
r,r
s,s
t,t
a,a
n,n
d,d
 , 
m,m
 , 
f,f
o,o
r,r
g,g
i,i
v,v
e,e
 , 
m,m
y,y
 , 
i,i
m,m
p,p
e,e
r,r
t,t
i,i
n,n
e,e
n,n
c,c
e,e
 , 
Y,Y
o,o
u,u
r,r
 , 
u,u
n,n
c,c
l,l
e,e
 , 
i,i
s,s
 , 
a,a
s,s
 , 
m,m
u,u
c,c
h,h
 , 
s,s
u,u
r,r
p,p
r,r
i,i
s,s
e,e
d,d
 , 
a,a
s,s
 ,<DEL>
I,<DEL>
 , 
a,a
m,m
;,;
 , 
a,a
n,n
d,d
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
b,b
u,u
t,t
 , 
t,t
h,h
e,e
 , 
b,b
e,e
l,l
i,i
e,e
f,f
 , 
o,o
f,f
o,o
f,f
 , 
t,t
h,h
o,o
s,s
e,e
 , 
r,r
e,e
g,g
r,r
e,e
t,t
s,s
 , 
w,w
h,h
i,i
c,c
h,h
 , 
m,m
u,u
s,s
t,t
 , 
h,h
a,a
v,v
e,e
 , 
b,b
e,e
e,e
n,n
 , 
i,i
n,n
j,j
u,u
r,r
i,i
o,o
u,u
s,s
 , 
t,t
o,o
 , 
h,h
e,e
r,r
 , 
o,o
w,w
n,n
 , 
h,h
e,e
a,a
l,l
t,t
h,h
 , 
a,a
n,n
d,d
 , 
t,t
h,h
e,e
i,i
r,r
 , 
t,t
r,r
a,a
n,n
q,q
u,u
i,i
l,l
l,l
i,i
t,t
y,y
.,.
 , 
“,<DEL>
W,W
e,e
l,l
l,l
",",","
 , 
L,L
i,<DEL>
z,z
z,z
y,y
",",","
”,<DEL>
 , 
s,s
a,a
i,i
d,d
 , 
M,M
r,r
s,s
.,.
 , 
B,B
e,e
n,n
n,n
e,e
t,t
",",<DEL>
 , 
o,o
n,n
e,e
 , 
d,<DEL>
a,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
“,<DEL>
w,w
h,h
a,a
t,t
 , 
i,i
s,s
 , 
y,y
o,o
u,u
r,r
 , 
o,o
p,p
i,i
n,n
i,i
o,o
n,n
 , 
n,n
o,o
w,w
 , 
o,o
f,f
 , 
t,t
h,h
i,i
s,s
 , 
s,s
a,a
d,d
 , 
b,b
u,u
s,s
i,i
n,n
e,e
s,s
s,s
 , 
o,o
f,f
 , 
J,J
a,a
n,n
e,e
’,'
s,s
?,?
 , 
F,F
o,o
r,r
 , 
m,m
y,y
 , 
p,p
a,a
r,r
t,t
",",","
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
d,d
e,e
t,t
e,e
r,r
m,m
i,i
n,n
e,e
d,d
 , 
n,n
e,e
v,v
e,e
r,r
 , 
t,t
o,o
 , 
s,s
p,p
e,e
a,a
k,k
<INS>, 
<INS>,d
<INS>,a
<INS>,y
<INS>,","
u,u
ž,ž
 ,<DEL>
j,j
e,e
 , 
v,v
 , 
T,I
o,o
b,b
o,o
l,l
s,s
k,k
u,u
.,;
 , 
K,K
a,a
ž,ž
d,d
ý,ý
 , 
d,d
e,e
n,n
 , 
p,p
ř,i
i,i
c,c
h,h
á,á
z,z
e,e
l,l
y,y
 , 
n,<DEL>
o,<DEL>
v,<DEL>
é,<DEL>
 ,<DEL>
z,z
p,p
r,r
á,á
v,t
y,y
 , 
d,d
o,o
 , 
k,k
á,á
z,z
n,n
i,i
c,c
e,e
<INS>, 
.,_
 , 
P,P
ř,i
i,i
c,c
h,h
á,á
z,z
e,e
l,l
y,y
 , 
p,p
o,o
v,r
ě,é
s,s
t,t
i,i
 , 
t,t
é,é
ž,ž
 , 
z,z
e,e
 , 
m,m
ě,é
s,s
t,t
a,a
;,:
 , 
b,b
y,y
l,l
o,o
 , 
s,s
l,l
y,y
š,š
e,e
t,t
i,1
",",","
 , 
ž,Ž
e,e
 , 
v,I
š,š
i,i
c,c
h,h
n,n
i,i
 , 
m,m
a,a
j,j
í,i
 , 
s,s
t,t
r,r
a,a
c,c
h,h
",",_
 , 
v,T
š,š
i,1
c,c
h,h
n,n
i,i
 , 
s,s
e,e
 , 
č,c
i,i
n,n
í,i
",",","
 , 
a,a
b,b
y,y
 , 
s,s
v,v
é,é
 , 
z,z
b,b
o,o
ž,ž
í,i
 , 
u,u
k,k
á,á
z,z
a,a
l,l
i,i
 , 
l,l
í,i
c,c
n,n
í,i
 , 
s,s
t,t
r,r
a,a
n,n
o,o
u,u
.,.
 , 
M,M
l,l
u,u
v,v
i,i
l,l
o,o
 , 
s,s
e,e
",",<DEL>
 , 
ž,ž
e,e
 , 
v,i
r,r
c,c
h,h
n,n
í,i
 , 
v,v
e,e
l,l
i,i
t,t
e,e
l,l
 , 
c,c
h,h
y,y
s,s
t,t
á,á
<INS>, 
<INS>,n
<INS>,o
<INS>,v
<INS>,é
“,""""
T,T
h,h
e,e
r,r
e,e
 , 
i,i
s,s
 , 
n,n
o,o
t,t
h,h
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
m,m
a,a
t,t
t,t
e,e
r,r
 , 
w,w
i,i
t,t
h,h
 , 
m,m
e,e
.,.
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
q,q
u,u
i,i
t,t
e,e
 , 
w,w
e,e
l,l
l,l
",",","
 , 
I,<DEL>
 ,<DEL>
a,a
m,m
 , 
o,o
n,n
l,l
y,y
 , 
d,d
i,i
s,s
t,t
r,r
e,e
s,s
s,s
e,e
d,d
 , 
b,b
y,y
 , 
s,s
o,o
m,m
e,e
 , 
d,d
r,r
e,e
a,a
d,d
f,f
u,u
l,l
 , 
n,n
e,e
w,w
s,s
 , 
w,w
h,h
i,i
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
h,h
a,a
v,v
e,e
 , 
j,j
u,u
s,s
t,t
 , 
r,r
e,e
c,c
e,e
i,i
v,v
e,e
d,d
 , 
f,f
r,r
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
., 
”,'
 , 
S,S
h,h
e,e
 , 
b,b
u,u
r,r
s,s
 , 
i,i
n,n
t,t
o,o
 , 
t,t
e,e
a,a
r,r
s,s
 , 
a,a
s,s
 , 
s,s
h,h
e,e
 , 
a,a
l,l
l,l
u,u
d,d
ů,o
s,s
t,t
o,o
j,j
n,n
i,i
c,c
k,k
é,é
 , 
u,u
n,n
i,i
f,f
o,o
r,r
m,m
ě,ě
 , 
 ,s
š,<DEL>
ň,ň
ů,u
r,r
a,a
m,m
i,i
!,<DEL>
 , 
D,D
o,o
 , 
s,s
p,p
o,o
r,r
u,u
 , 
s,s
e,e
 , 
m,m
u,u
s,s
i,i
l,l
i,i
 , 
v,v
l,l
o,o
ž,ž
i,i
t,t
i,i
 , 
o,o
s,s
t,c
a,a
t,t
n,n
 , 
h,h
e,e
r,r
c,c
i,i
 , 
a,<DEL>
 ,<DEL>
t,t
i,i
 , 
v,v
ě,ě
t,t
š,š
i,i
n,n
o,o
u,u
 , 
h,<DEL>
 ,<DEL>
r,r
o,o
z,z
h,h
o,o
d,d
l,l
i,i
",",","
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
ú,u
l,l
o,o
h,L
 , 
s,s
v,v
ě,ě
ř,r
i,i
l,l
a,a
 , 
N,H
e,e
c,c
v,v
ě,é
t,t
a,a
j,j
e,e
v,v
u,u
",",","
 , 
 ,<DEL>
s,s
n,n
a,a
d,d
 , 
p,p
r,r
o,o
t,t
o,o
",",","
 , 
ž,ž
e,e
 , 
b,b
y,y
 , 
b,b
y,y
l,l
 , 
s,s
t,t
a,a
t,t
n,n
ě,ě
j,j
š,š
í,í
 , 
a,<DEL>
 ,<DEL>
h,h
e,e
z,z
č,č
í,í
 , 
n,n
e,e
ž,ž
 , 
d,d
r,r
u,u
h,h
ý,y
 , 
a,<DEL>
 ,<DEL>
t,t
a,a
k,k
o,o
v,v
ý,y
m,m
 , 
z,z
p,p
ů,u
s,s
o,o
 , 
b,b
y,y
 , 
s,s
e,e
 , 
s,s
p,p
í,í
š,š
e,e
 , 
p,p
o,o
d,d
o,o
b,b
a,a
l,l
 ,<DEL>
k,<DEL>
p,p
o,o
l,l
o,o
v,v
i,i
n,n
y,y
 , 
v,v
z,z
d,d
á,á
l,l
e,e
n,n
o,o
s,s
t,t
i,i
 , 
k,k
 , 
r,r
a,a
t,t
i,i
b,b
o,o
ř,r
s,s
k,k
é,é
m,m
u,u
 , 
m,m
o,o
s,s
t,t
u,u
",",<DEL>
 , 
n,n
a,a
j,j
e,e
l,l
 , 
v,v
l,l
a,a
k,k
 , 
n,n
a,a
 , 
p,p
o,o
d,d
m,m
i,i
n,n
o,o
v,v
a,a
n,n
ý,y
 , 
ú,ú
s,s
e,e
k,k
.,.
 , 
O,O
z,z
v,v
a,a
l,l
o,o
 , 
s,s
e,e
 , 
n,n
ě,ě
k,k
o,o
l,l
i,i
k,k
 , 
p,p
r,r
u,u
d,d
k,k
ý,ý
c,c
h,h
 , 
v,v
ý,ý
b,b
u,u
c,c
h,h
ů,ů
.,<DEL>
 , 
C,<DEL>
o,<DEL>
 ,<DEL>
m,m
y,y
s,s
l,l
í,i
t,t
e,e
?,<DEL>
 , 
P,P
ř,r
e,e
v,v
r,r
á,á
t,t
i,<DEL>
l,l
 , 
s,s
e,e
?,?
 , 
z,z
e,e
p,p
t,t
a,a
l,l
 , 
s,s
e,e
 , 
J,J
e,e
n,n
d,d
a,a
 , 
v,<DEL>
 ,<DEL>
b,b
ě,ě
h,h
u,u
.,.
 , 
S,S
l,l
á,á
v,v
e,e
k,k
 , 
s,s
e,e
 , 
r,r
y,y
c,c
h,h
l,l
e,e
 , 
o,o
h,h
l,l
é,é
d,d
l,l
<INS>, 
.,.
 , 
V,V
y,y
š,š
i,i
n,n
u,u
l,l
 , 
s,s
e,e
",",<DEL>
 , 
a,a
l,l
e,e
 , 
s,s
t,t
o,o
j,y
í,<DEL>
.,<DEL>
 , 
Š,S
k,k
o,o
d,d
a,a
",",<DEL>
 , 
z,z
a,a
l,l
i,i
t,t
o,o
v,v
a,a
l,l
 , 
Z,Z
d,d
e,e
n,n
ě,é
k,k
.,<DEL>
p,p
r,r
á,á
c,c
e,e
 , 
b,b
y,y
l,l
a,a
 , 
o,c
p,p
r,r
a,a
 , 
h,h
o,a
d,d
n,n
o,o
t,t
n,n
á,á
.,<DEL>
 , 
G,G
e,e
s,s
t,t
a,a
 , 
v,v
y,y
s,s
í,i
l,l
a,a
l,l
o,o
 , 
t,t
a,a
m,m
",",","
 , 
<INS>,v
k,k
 , 
n,n
e,e
t,t
r,r
o,c
u,u
f,f
a,a
l,l
o,o
",",<DEL>
 , 
p,p
r,r
o,o
 , 
b,b
á,a
l,l
o,o
 , 
p,p
ř,r
e,o
d,d
č,č
a,a
s,s
n,n
é,é
h,h
 , 
p,Z
r,r
o,<DEL>
z,<DEL>
r,<DEL>
a,a
z,z
e,e
n,n
í,i
.,<DEL>
 , 
K,K
l,l
i,i
 , 
l,1
o,c
u,u
d,d
i,l
l,l
<INS>,l
 , 
<INS>,c
d,l
o,o
 , 
č,c
e,e
<INS>, 
s,s
k,k
<INS>,y
<INS>, 
<INS>,p
<INS>,r
ý,o
“,""""
W,x
h,h
y,y
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
y,v
o,o
u,u
 , 
b,b
e,e
 , 
s,s
u,u
r,r
p,p
r,r
i,i
s,s
e,e
d,d
",",<DEL>
 , 
m,m
y,y
 , 
d,d
e,e
a,a
r,r
 , 
E,<DEL>
 ,<DEL>
D,D
o,o
 , 
y,y
o,o
u,u
 , 
t,t
h,h
i,i
n,n
k,k
 , 
i,i
t,t
 , 
i,i
n,n
c,c
r,r
e,e
d,d
i,i
b,b
l,l
e,e
 , 
t,t
h,h
a,e
t,t
 , 
M,M
r,r
<INS>, 
.,-
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
 , 
s,s
h,h
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
a,a
b,b
 , 
p,p
r,r
o,o
c,c
u,u
r,r
e,e
 , 
a,a
n,n
y,y
 , 
w,w
o,o
m,m
a,a
n,n
’,<DEL>
s,<DEL>
 , 
 ,<DEL>
o,o
p,p
i,i
n,n
i,i
o,o
n,n
",",<DEL>
 , 
b,b
e,e
c,c
a,a
u,u
s,s
e,e
 , 
h,h
e,e
 , 
 ,<DEL>
n,n
o,o
t,t
 , 
s,5
o,0
 , 
h,h
a,a
p,p
p,p
y,y
 , 
a,4
s,:
 , 
t,t
o,e
 , 
s,s
u,u
c,c
c,c
e,e
e,e
d,d
 , 
w,w
i,i
t,c
h,h
 , 
y,y
o,o
u,u
?,?
”,<DEL>
 , 
B,<DEL>
 ,<DEL>
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
h,h
a,a
d,d
 , 
n,n
o,o
w,n
n,n
e,e
r,r
v,v
e,e
s,s
.,<DEL>
”,<DEL>
 , 
“,T
Y,<DEL>
o,o
u,u
 , 
m,m
i,i
s,s
t,t
a,a
k,k
e,e
 , 
m,m
e,e
",",;
 , 
m,m
y,y
 , 
d,d
e,e
a,a
r,r
.,<DEL>
 , 
I,I
 ,<DEL>
h,h
a,a
v,v
e,e
 , 
a,<DEL>
 ,<DEL>
h,h
i,i
g,g
h,h
 , 
r,r
e,e
s,s
p,p
e,e
c,c
t,t
 , 
f,t
o,o
r,r
 , 
y,y
o,o
u,u
r,r
 , 
n,n
e,e
r,r
v,t
e,e
s,s
.,<DEL>
 , 
T,I
h,l
e,e
y,v
 , 
a,a
r,r
e,e
 , 
m,I
y,v
 , 
o,o
l,l
d,d
 , 
f,f
r,r
i,i
e,e
n,n
d,d
s,a
.,<DEL>
 , 
I,I
 , 
h,h
a,a
v,v
e,e
 , 
h,h
e,e
a,a
r,r
d,d
 , 
y,y
o,o
u,u
 , 
m,m
<INS>,n
e,e
n,n
t,t
i,i
o,o
n,n
 , 
t,t
h,h
e,e
m,n
 , 
w,u
i,i
t,t
h,h
 , 
c,c
o,o
n,n
s,s
i,i
d,d
e,e
r,r
a,a
t,t
i,i
o,o
n,n
 , 
t,t
h,h
e,e
s,s
e,e
 , 
t,t
w,w
e,e
n,n
t,t
y,y
 , 
y,v
e,e
a,a
r,r
s,s
 , 
a,a
t,t
 , 
l,l
e,a
a,a
s,s
t,t
<INS>, 
.,.
”,<DEL>
 , 
“,<DEL>
A,A
h,l
",",<DEL>
 , 
y,y
o,o
u,u
 , 
d,d
o,o
 , 
n,n
o,o
t,t
 , 
k,k
n,n
o,o
w,n
 , 
w,w
h,h
a,a
t,t
 , 
I,<DEL>
 ,<DEL>
s,s
u,u
f,f
f,f
e,e
r,r
<INS>, 
.,.
”,<DEL>
 , 
“,""""
B,B
u,u
t,t
 , 
I,I
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
y,y
o,o
u,u
 , 
w,w
i,i
l,l
l,l
 , 
g,g
e,e
t,t
 , 
o,o
v,v
e,e
r,r
ž,ž
e,e
 , 
k,k
d,d
y,y
b,b
y,y
 , 
s,s
i,i
 , 
n,n
ě,ě
k,k
d,d
o,o
 , 
u,u
s,s
m,m
y,y
s,s
l,l
i,i
l,l
 , 
ú,ú
p,p
l,l
n,n
ě,ě
 , 
z,z
n,n
i,i
č,č
i,i
t,t
i,i
",",_
 , 
r,r
o,o
z,z
š,š
l,l
á,á
p,p
n,n
o,o
u,u
t,t
i,i
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
a,a
",",<DEL>
 , 
k,k
d,d
