Truth,Pred
 , 
j,2
i,1
s,&
t,e
o,:
u,?
 , 
<INS>,e
z,d
v,e
l, 
á,z
š,n
t,e
n,n
o,-
s,e
t,i
.,r
 ,i
A,e
ť,<DEL>
 , 
j,a
s,l
e,e
m,2
 , 
s,i
e,d
 ,r
o,o
b,-
r,n
á,<DEL>
t,t
i,<DEL>
l,l
 ,e
k,<DEL>
a,a
m,r
k,e
o,<DEL>
l,<DEL>
i,i
",",a
 ,a
c,i
h,<DEL>
t,t
ě,-
j,<DEL>
e,e
 , 
<INS>,p
<INS>,g
j,r
i,z
m,z
 , 
p,a
o,r
m,Z
á,2
h,o
a,í
t,e
i,é
 ,c
p,:
ř,?
i,<DEL>
 , 
p,e
r,e
á,€
c,.
i,e
",",e
 ,i
v,l
š,h
u,_
d,'
y,<DEL>
 ,<DEL>
j,<DEL>
s,s
e,e
m,<DEL>
 , 
b,e
y,f
l,e
 , 
z,2
b,r
y, 
t,w
e,<DEL>
č,<DEL>
n,n
ý,7
m, 
",",'
 ,g
v,i
š,a
u,l
d,B
y,l
 , 
j,i
s,<DEL>
e,e
m,<DEL>
 , 
p,&
ř,e
e, 
k,s
á,á
ž, 
e,J
l,d
",",r
 , 
<INS>,ú
<INS>,í
v,c
š, 
u,n
d,i
y,a
 , 
m,J
n,a
e,h
 , 
o,I
d, 
h,I
á,v
n, 
ě,E
l,0
i,?
 , 
d,d
<INS>,r
i,i
v,z
 ,l
n,e
e,l
 , 
s,I
 ,a
n,n
a,a
d,j
á,r
v,-
k,e
a, 
m,B
i,c
.,<DEL>
 ,<DEL>
L,<DEL>
e,e
c,c
j,<DEL>
a,a
k,i
ý,i
 ,n
p,e
o, 
s,<DEL>
l,<DEL>
e,e
d,<DEL>
n,n
í,q
 ,l
o,<DEL>
t,<DEL>
r,r
a,e
p,o
a,g
",",r
 ,e
j,j
e,e
n,n
ž,(
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
h,<DEL>
o,<DEL>
",",<DEL>
 ,<DEL>
z,z
e,e
j,j
m,m
é,é
n,n
a,a
 , 
k,k
d,d
y,y
ž,ž
 , 
s,s
e,e
 , 
n,n
e,e
m,m
o,o
h,h
l,l
 , 
o,o
b,b
e,e
j,j
í,i
t,t
i,i
 , 
b,b
e,e
z,z
 , 
c,c
i,i
z,z
í,i
 , 
p,p
o,o
m,m
o,o
c,c
i,i
.,<DEL>
 , 
R,R
a,a
n,n
h,l
o,a
j,j
i,i
č,é
i,i
 , 
v,v
ě,é
d,d
ě,ě
l,l
i,i
 , 
u,u
ž,ž
 , 
s,s
a,a
m,m
i,i
",",","
 , 
ž,ž
e,e
 , 
o,o
d,d
e,e
v,v
z,z
d,d
á,á
v,v
a,a
j,j
í,i
 , 
s,s
b,b
i,i
t,t
é,é
h,h
o,o
 , 
d,d
o,o
 , 
z,z
k,k
u,u
š,š
e,e
n,n
ý,ý
c,c
h,h
 , 
a,a
 , 
d,d
o,o
v,v
e,e
d,d
n,n
ý,ý
c,c
h,h
 , 
r,n
u,u
k,k
o,o
u,u
.,<DEL>
 , 
P,P
o,o
m,m
o,o
c,c
 , 
z,z
á,á
l,l
e,e
ž,ž
e,e
l,l
a,n
 , 
o,o
b,b
y,y
č,č
e,e
j,j
n,n
ě,ě
 , 
v,é
 ,<DEL>
č,<DEL>
a,a
s,s
t,t
ý,ý
c,c
h,h
 , 
a,<DEL>
 ,<DEL>
n,n
e,e
z,z
b,b
y,y
t,t
n,<DEL>
ý,ý
c,c
h,h
 , 
z,z
m,n
ě,ě
n,n
á,á
c,c
h,h
 , 
n,n
a,a
m,n
o,o
č,č
e,e
n,n
é,é
h,h
o,o
 , 
d,d
o,o
 , 
s,s
t,t
u,u
d,d
e,e
n,n
é,é
 , 
v,v
o,o
d,d
y,y
 , 
p,p
r,r
o,o
s,s
t,t
ě,ě
r,r
a,a
d,d
l,l
a,a
<INS>, 
<INS>,h
<INS>,o
<INS>,","
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
h,h
o,o
p,p
e,e
",",","
 , 
a,a
 , 
l,l
e,e
a,a
v,v
i,i
n,n
g,g
 , 
h,h
i,i
s,s
 , 
c,c
o,o
m,m
p,p
l,l
i,i
 , 
f,f
o,o
r,r
 , 
h,h
e,e
r,r
 , 
r,r
e,e
l,l
a,a
t,t
i,i
o,o
n,n
s,s
<INS>, 
",",","
 , 
 ,<DEL>
o,o
n,n
l,l
y,y
 , 
o,o
n,n
e,e
 , 
s,s
e,e
r,r
i,i
o,o
u,u
s,s
 , 
 ,<DEL>
l,l
o,o
o,o
k,k
",",","
 , 
w,w
e,e
n,n
t,t
 , 
a,a
w,w
a,a
y,y
.,<DEL>
 ,<DEL>
 , 
q,q
u,u
i,i
t,t
t,t
e,e
d,d
 , 
t,t
h,h
e,e
 , 
r,r
o,o
o,o
m,m
",",","
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
f,f
e,e
l,l
t,t
 , 
h,h
o,o
w,w
c,c
h,h
i,i
l,l
d,d
r,r
e,e
n,n
",",<DEL>
 , 
w,w
a,a
s,s
 , 
n,n
o,o
w,W
 , 
p,p
u,u
t,t
 , 
a,a
n,n
 , 
e,e
n,n
d,d
 , 
t,t
o,o
 , 
b,b
y,y
 , 
t,t
h,h
e,e
 , 
a,a
p,p
p,p
r,i
o,o
a,a
c,c
h,h
 , 
o,0
 , 
t,t
h,h
e,e
 , 
w,w
h,h
o,o
l,l
e,e
 , 
p,p
a,a
r,r
t,t
y,y
.,.
 , 
J,J
a,a
n,n
e,e
 , 
r,r
a,a
n,n
 , 
t,t
o,o
 , 
h,h
e,e
r,r
 , 
u,u
n,n
c,c
l,l
e,e
 , 
a,a
n,n
d,d
 , 
a,a
u,u
n,n
t,t
",",<DEL>
 , 
a,a
n,n
d,d
 , 
w,w
e,e
l,l
c,c
o,o
m,m
e,e
d,d
 , 
a,a
n,n
d,d
 , 
t,t
h,h
a,a
n,n
k,k
 , 
t,t
h,h
e,e
m,m
 , 
b,b
o,o
t,t
h,h
",",<DEL>
 , 
w,w
i,i
t,t
h,h
 , 
a,a
l,l
t,t
e,e
r,r
n,n
a,a
t,t
 , 
s,s
m,m
<INS>,u
i,i
l,l
e,e
s,s
 , 
a,a
n,n
d,d
 , 
t,t
e,e
a,a
r,r
s,s
<INS>, 
.,.
 , 
W,W
h,h
e,e
n,n
 , 
t,t
h,h
e,e
y,y
 , 
w,w
e,e
r,r
e,e
 , 
a,a
l,l
l,l
 , 
i,i
n,n
 , 
t,t
h,h
e,e
 , 
d,d
r,r
a,a
w,w
i,i
n,n
g,g
-,-
r,r
o,o
o,o
m,m
",",;
 , 
t,t
h,h
e,e
n,n
e,e
j,j
v,v
í,í
c,c
e,e
 , 
j,j
i,i
c,c
h,h
 , 
b,b
y,y
l,l
o,o
 , 
z,z
<INS>,2
 , 
„,""""
p,p
o,o
l,l
e,e
p,p
š,š
o,o
v,v
a,a
c,c
í,í
 , 
r,r
o,o
t,t
y,y
"""",""""
 , 
Z,Z
v,v
ě,ě
d,d
a,a
v,v
ě,ě
 , 
j,j
s,s
e,e
m,m
 , 
p,p
o,o
z,z
 , 
s,s
v,v
é,é
 , 
n,n
o,o
v,v
é,é
 , 
s,s
o,o
u,u
d,d
r,r
u,u
h,h
 , 
p,p
a,a
m,m
a,a
t,t
u,u
j,j
u,u
<INS>,r
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
 , 
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
n,n
í,í
 , 
z,z
v,v
ě,ě
d,d
a,a
v,v
 , 
t,t
e,e
h,h
d,d
y,y
 , 
u,u
ž,ž
 , 
v,v
e,e
 , 
m,m
n,n
ě,ě
o,o
n,u
o,o
m,m
u,u
 , 
p,p
o,o
d,d
n,n
i,i
k,k
u,u
 , 
h,h
o,o
d,d
i,i
l,l
i,i
 , 
s,s
e,e
 , 
n,n
a,a
v,v
z,z
á,á
j,j
e,e
<INS>,n
m,i
.,.
 , 
S,S
p,p
o,o
l,l
č,č
i,i
l,l
i,i
 , 
s,s
e,e
.,<DEL>
 , 
M,M
n,n
ě,ě
 , 
s,s
e,e
 , 
z,z
d,d
á,á
",",","
 , 
ž,ž
e,e
 , 
K,K
u,u
l,l
i,i
k,k
o,o
v,v
 , 
o,o
č,č
e,e
k,k
á,á
v,v
a,a
l,l
",",","
 , 
ž,ž
e,e
 , 
A,A
.,.
.,V
.,<DEL>
v,<DEL>
 , 
p,p
ř,ř
i,i
c,c
h,h
y,y
s,s
t,t
á,á
 , 
p,p
r,r
ů,r
v,v
o,o
d,d
n,n
í,í
 , 
l,<DEL>
i,<DEL>
s,<DEL>
t,<DEL>
y,<DEL>
.,<DEL>
 ,<DEL>
A,A
.,.
.,<DEL>
.,<DEL>
v,v
 ,<DEL>
p,p
o,o
c,c
h,h
á,á
z,z
e,e
l,l
 , 
z,z
 , 
r,r
o,o
d,d
u,u
 , 
š,š
l,l
e,e
c,c
h,h
t,t
i,i
c,c
k,k
é,é
h,h
o,o
",",;
 , 
z,z
 , 
d,d
o,o
b,b
r,r
é,é
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
o,o
s,s
t,t
i,i
",",","
 , 
c,c
o,o
ž,ž
 , 
s,s
l,l
i,i
b,b
o,o
v,v
a,a
l,l
o,o
 , 
n,n
ě,ě
k,k
t,t
e,e
r,r
o,o
u,u
<INS>, 
<INS>,l
<INS>,i
<INS>,s
<INS>,t
<INS>,y
<INS>, 
<INS>,_
“,'
I,I
n,n
d,d
e,e
e,e
d,d
 , 
I,I
 , 
a,a
m,n
.,.
 , 
I,I
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
e,e
n,n
t,t
r,r
e,e
a,a
t,t
 , 
h,h
i,i
s,s
 , 
p,p
a,a
r,r
d,d
o,o
n,n
 , 
f,f
o,o
r,r
 , 
n,n
o,o
t,t
 , 
h,h
a,a
v,v
i,i
n,n
g,g
 , 
d,d
o,o
n,n
e,e
 , 
i,i
t,t
 , 
e,e
a,a
r,r
l,l
i,i
e,e
r,r
.,_
 , 
I,I
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
 , 
h,h
i,i
m,n
 , 
t,t
o,o
 , 
b,b
e,e
 , 
L,L
a,a
d,d
y,y
 , 
C,C
a,a
t,t
h,h
e,e
r,r
i,i
n,n
e,e
<INS>, 
’,'
s,s
 , 
n,n
e,e
p,p
h,h
e,e
w,w
.,.
 , 
I,I
t,t
 , 
w,w
i,i
l,l
l,l
 , 
b,b
e,e
 , 
i,i
n,n
 , 
m,m
y,y
 , 
p,p
o,o
w,w
e,e
r,r
 , 
t,t
o,o
 , 
a,a
s,s
s,s
u,u
r,r
e,e
 , 
h,h
i,i
m,n
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
r,r
 , 
L,L
a,a
d,d
y,y
s,s
h,h
i,i
p,p
 , 
w,w
a,a
s,s
 , 
q,q
u,u
i,i
t,t
e,e
 , 
w,w
e,e
l,l
l,l
 , 
y,y
e,e
s,s
t,t
e,e
r,r
d,d
a,a
y,y
t,t
r,r
o,o
c,c
h,h
u,u
 , 
p,p
o,o
m,m
o,o
h,h
l,l
a,a
",",;
 , 
u,u
s,s
m,m
á,á
l,l
a,a
 , 
s,s
e,e
.,.
 , 
M,M
o,o
c,c
 , 
j,j
s,s
i,i
 , 
n,n
á,á
m,m
 , 
p,p
o,ó
m,m
o,o
h,n
l,l
a,a
",",","
 , 
O,O
l,l
i,i
n,n
k,k
o,o
 , 
.,<DEL>
.,<DEL>
.,<DEL>
 ,<DEL>
a,a
 , 
n,n
e,e
 , 
j,j
e,e
n,n
o,o
m,m
 , 
v,v
č,č
e,e
r,r
a,a
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
v,v
ž,z
d,d
y,y
c,c
k,k
y,y
!,t
 ,F
H,I
o,o
š,s
i,i
 , 
ř,ř
í,I
k,k
a,a
l,l
i,i
",",","
 , 
ž,ž
e,e
 , 
s,s
e,e
 , 
t,t
i,i
 , 
m,m
u,u
s,s
í,l
 , 
p,n
o,o
 , 
v,V
á,á
l,l
c,e
e,e
 , 
s,s
l,l
o,o
ž,ž
i,i
t,t
 ,<DEL>
n,n
a,a
 , 
n,n
ě,e
j,l
a,a
k,k
ý,ý
 , 
v,v
z,z
á,á
c,c
n,n
ý,ý
 , 
d,d
á,ä
r,r
e,e
k,k
",",;
 ,É
a,<DEL>
b,b
y,y
s,s
 , 
m,m
ě,ě
l,l
a,a
 , 
p,p
a,a
m,m
á,á
t,l
k,k
u,u
 , 
n,n
a,a
 ,-
t,l
y,y
t,t
o,o
 , 
d,d
o,o
b,b
y,y
.,.
.,<DEL>
.,<DEL>
 , 
P,P
a,a
m,m
á,á
t,l
k,k
u,u
.,.
.,<DEL>
.,<DEL>
",",<DEL>
 , 
ř,ř
e,e
k,k
l,l
a,a
 , 
t,t
i,i
š,š
e,e
.,.
g,g
r,r
e,e
a,a
t,t
e,e
s,s
t,t
 , 
h,h
o,d
n,n
o,o
u,i
r,n
;,g
 , 
<INS>,1
a,2
 , 
<INS>,I
s,s
h,h
o,o
u,u
l,l
d,d
 ,<DEL>
b,b
e,e
 , 
<INS>,n
m,T
i,i
s,š
e,e
r,r
a,a
b,b
l,l
 , 
f,f
o,o
r,r
f,f
e,r
i,f
t,t
 , 
i,i
t,t
.,M
 ,<DEL>
M,M
y,y
 , 
f,f
a,a
t,f
h,h
e,e
r,r
 , 
h,h
o,o
<INS>,i
w,v
e,e
v,v
e,e
r,e
",",i
 , 
i,i
s,s
 ,-
p,p
a,a
r,r
t,t
i,i
a,a
l,l
 ,'
 , 
M,N
r,n
., 
 , 
W,W
i,i
c,r
k,k
h,h
a,a
m,h
.,<DEL>
 , 
I,I
n,m
 ,b
s,l
 , 
d,d
e,l
a,a
r,n
 , 
<INS>,l
a,a
<INS>,l
u,i
n,n
t,t
",",-
 ,<DEL>
I,I
 , 
s,s
h,h
o,o
u,u
l,l
d,t
 , 
v,v
e,e
r,r
y,y
 ,k
s,<DEL>
o,o
r,r
r,r
y,y
 , 
t,t
o,o
 ,<DEL>
b,b
e,e
 ,i
t,t
h,h
 , 
m,m
<INS>,j
e,e
a,a
n,r
s,s
 ,r
o,o
f,f
 ,i
m,m
a,a
k,k
i,o
n,<DEL>
g,g
 ,r
a,a
f,f
e,e
e,e
l,l
i,i
n,n
g,g
s,s
",",","
 , 
t,t
h,h
o,a
u,á
g,g
h,h
 , 
f,f
e,e
r,r
v,v
e,e
n,n
t,t
<INS>,;
",",","
 , 
w,w
e,e
r,ŕ
e,e
 , 
l,H
i,<DEL>
t,t
t,t
l,l
e,e
 , 
d,d
i,i
s,s
p,p
l,l
a,a
y,y
e,e
d,d
",",<DEL>
 , 
a,a
n,n
d,d
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
e,e
r,r
e,e
 , 
w,H
a,a
s,s
 ,<DEL>
a,a
 , 
c,c
o,o
n,n
s,s
t,t
a,a
n,n
t,t
 , 
c,c
o,o
m,m
p,p
l,h
a,a
c,c
e,e
n,n
c,c
y,y
 , 
i,i
n,n
 , 
h,b
e,e
r,r
 , 
a,a
i,<DEL>
r,r
 , 
a,a
n,n
d,d
 , 
m,m
a,a
n,n
n,n
e,e
r,r
",",;
 , 
n,n
o,n
t,t
 , 
o,o
f,f
t,t
e,e
n,n
 , 
u,u
n,n
i,i
t,t
e,e
d,d
 , 
w,w
i,i
t,t
h,h
 , 
g,g
r,r
e,e
a,a
t,t
 , 
s,s
e,e
n,n
s,s
i,<DEL>
b,b
i,<DEL>
l,l
i,i
t,t
y,y
.,.
 , 
W,W
h,b
e,e
n,i
 , 
s,s
h,h
e,e
 , 
c,c
a,a
m,m
e,e
 , 
t,t
o,o
 , 
t,<DEL>
h,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
p,p
a,a
r,r
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
l,l
e,e
t,t
t,t
e,e
r,r
 , 
i,i
n,n
 , 
w,n
h,h
i,i
c,c
h,h
 , 
h,h
e,e
r,r
 , 
f,t
a,a
m,n
i,n
l,l
y,y
 , 
w,w
e,e
r,r
e,e
 , 
m,m
e,e
n,n
t,t
i,i
o,o
n,n
e,e
d,d
<INS>, 
<INS>,1
",",n
 , 
<INS>,d
<INS>,r
i,a
n,t
s,s
p,p
i,i
r,r
i,i
t,t
s,s
",",","
 , 
t,t
h,h
e,e
r,r
e,e
 , 
 ,<DEL>
p,p
e,e
r,r
i,i
o,o
d,d
s,s
 , 
o,*
f,f
 , 
d,d
e,e
j,j
e,e
 , 
w,w
a,a
s,s
 , 
r,r
e,e
a,a
s,s
o,o
n,n
a,a
b,b
l,l
e,e
",",<DEL>
 , 
t,t
o,o
 , 
h,h
o,o
p,p
e,e
 , 
t,t
h,h
a,a
t,t
 , 
t,t
h,h
 , 
n,n
o,o
t,t
 , 
c,c
o,o
n,n
t,t
i,i
n,n
u,u
e,e
 , 
l,1
o,0
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
 , 
g,g
a,a
v,v
e,e
 , 
h,h
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
s,s
 , 
a,a
l,l
s,s
d,d
o,o
v,v
o,d
l,<DEL>
e,e
n,n
o,o
u,u
",",<DEL>
 , 
p,p
ř,h
i,<DEL>
t,t
a,a
k,x
á,á
v,r
a,a
l,<DEL>
 , 
d,d
r,r
u,u
h,h
ý,y
.,<DEL>
 , 
T,T
o,o
 , 
b,b
u,u
d,d
u,u
 , 
r,r
á,á
d,d
",",<DEL>
 , 
u,u
s,s
m,m
í,i
v,v
a,a
l,l
 , 
s,s
e,e
 , 
c,c
i,n
v,s
i,<DEL>
l,l
i,<DEL>
s,<DEL>
t,<DEL>
a,a
.,<DEL>
 , 
U,J
ž,<DEL>
 ,<DEL>
j,<DEL>
s,s
e,e
m,m
 , 
n,n
e,e
m,m
ě,e
l,l
 , 
d,a
o,o
v,v
o,o
l,l
e,e
n,n
o,o
u,u
 , 
p,p
ř,l
e,e
s,s
 , 
t,t
ř,h
i,<DEL>
 , 
m,m
ě,é
s,s
í,i
c,c
e,e
., 
 , 
<INS>, 
<INS>,É
M,l
u,u
s,s
í,i
t,l
e,c
 , 
b,b
ý,ý
t,<DEL>
 , 
s,s
k,k
r,r
o,C
m,n
n,n
ý,y
",",<DEL>
 , 
ř,r
e,e
k,k
l,<DEL>
 , 
z,z
a,a
s,s
e,e
 , 
p,p
r,r
v,v
n,n
í,i
.,<DEL>
 , 
J,J
á,a
 , 
j,I
s,s
e,e
<INS>,r
m,n
 , 
<INS>,r
n,i
e,e
<INS>,r
m,r
ě,ě
l,l
 , 
d,d
o,o
v,v
o,c
l,i
e,e
n,n
o,o
u,u
 , 
u,u
ž,z
 , 
t,I
ř,l
i,<DEL>
 , 
r,T
o,o
k,k
y,y
.,<DEL>
 , 
A,^
l,l
e,e
 , 
n,n
e,e
ž,z
 , 
o,o
d,o
j,j
e,e
d,d
u,u
",",<DEL>
 , 
r,I
á,á
d,d
 , 
b,b
y,y
c,c
h,h
 , 
s,s
e,e
 , 
j,J
e,é
š,š
t,t
ě,é
 , 
o,<DEL>
 ,<DEL>
n,n
ě,é
c,c
o,o
 , 
p,p
o,o
k,r
u,u
s,s
i, 
l,{
",",<DEL>
 ,<DEL>
n,n
a,a
b,b
í,i
z,z
e,e
l,l
a,a
l,l
e,e
 , 
o,o
b,b
j,j
e,e
v,v
i,i
l,l
o,o
 , 
s,s
e,e
 , 
j,j
e,e
n,n
 , 
v,<DEL>
 ,<DEL>
k,k
n,n
i,i
h,h
á,á
c,c
h,h
 , 
a,a
b,b
s,s
t,t
r,r
a,a
k,k
t,t
<INS>,r
n,i
ě,ě
.,<DEL>
 , 
I,I
 ,<DEL>
t,t
i,i
",",","
 , 
k,k
d,d
o,o
 , 
j,j
e,e
 , 
p,p
r,r
o,o
n,n
á,á
š,š
e,e
j,j
<INS>,i
í, 
",",","
 , 
n,n
e,e
d,d
o,o
v,v
e,e
d,d
l,l
i,i
 , 
j,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
v,v
š,š
i,i
c,c
h,h
n,n
i,i
 , 
p,p
o,o
t,t
l,l
a,a
č,č
i,i
t,t
i,i
 , 
v,v
 , 
s,s
o,o
b,b
ě,ě
 , 
o,o
n,n
u,u
 , 
p,p
o,o
t,t
ř,ř
e,e
b,b
u,u
 , 
s,s
a,a
<INS>,r
m,n
o,o
v,v
l,l
á,á
d,d
y,y
.,.
 , 
I,I
 , 
k,k
a,a
ž,ž
d,d
ý,ý
 , 
t,t
o,o
v,v
á,á
r,r
n,<DEL>
í,í
k,k
",",","
 , 
k,k
a,a
ž,ž
d,d
ý,ý
 , 
p,p
o,o
d,d
n,n
i,i
k,k
a,a
t,t
e,e
l,l
 , 
m,m
u,u
s,s
í,i
 , 
n,n
e,e
z,z
b,b
y,y
t,t
n,n
ě,ě
 , 
p,p
o,o
c,c
i,i
ť,t
o,o
v,v
a,a
t,t
i,i
 , 
j,j
a,a
k,k
o,o
u,u
s,s
i,i
 , 
r,r
o,o
z,z
č,č
i,i
l,l
u,u
j,j
í,i
c,c
í,i
 , 
r,r
o,o
z,z
k,k
o,o
š,š
<INS>, 
<INS>,j
<INS>,e
<INS>,š
<INS>,t
<INS>,ě
M,M
a,a
m,m
i,i
n,n
k,k
a,a
 , 
j,j
i,i
 , 
n,n
a,a
š,š
l,l
a,a
 , 
a,a
ž,ž
 , 
 ,<DEL>
T,T
e,e
n,n
 , 
n,n
á,á
š,š
 , 
t,t
a,a
t,t
í,í
n,n
e,e
k,k
!,!
 , 
Z,Z
a,a
 , 
c,c
h,h
v,v
í,í
l,l
i,i
 , 
u,u
 , 
v,v
á,á
s,s
 , 
z,z
a,a
p,p
o,o
m,n
e,e
n,n
 , 
h,h
l,l
a,a
v,v
u,u
!,l
 , 
z,z
l,l
o,o
b,b
i,i
l,l
a,a
 , 
s,s
e,e
 , 
M,M
i,i
l,l
 , 
Ž,Ž
e,e
 , 
h,h
o,o
 , 
t,t
o,o
 , 
t,t
a,a
k,k
é,é
 , 
t,t
ě,ě
š,š
í,í
 , 
-,<DEL>
-,<DEL>
 ,<DEL>
v,v
y,y
s,s
e,e
d,d
á,á
v,v
a,a
t,t
 , 
c,c
e,e
l,l
é,é
 , 
v,v
e,e
č,č
e,e
r,r
 , 
h,h
o,o
s,s
p,p
o,o
d,d
ě,ě
!,l
 , 
V,V
š,š
a,a
k,k
 , 
t,t
e,e
b,b
e,e
d,d
n,n
í,i
;,;
 , 
a,a
l,l
e,e
 , 
p,p
a,a
k,k
 , 
p,p
ř,r
e,e
c,c
e,e
 , 
p,p
 , 
p,p
ř,ř
i,i
j,j
í,í
m,m
a,a
t,t
i,i
 , 
p,p
o,o
t,t
r,r
a,a
v,v
u,u
",",","
 , 
n,n
i,i
k,k
 , 
v,v
š,š
a,a
k,k
 , 
p,p
ř,F
í,í
m,m
o,o
 , 
z,z
 , 
r,r
u,u
k,k
y,y
",",;
 , 
n,n
 , 
z,z
a,a
 , 
p,p
ř,r
í,i
t,t
o,o
m,m
n,n
o,o
s,s
t,t
i,i
 , 
d,d
i,i
v,v
á,á
k,k
 , 
H,H
o,o
d,d
i,i
l,l
o,o
 , 
s,s
e,e
",",","
 , 
ž,ž
e,e
 , 
j,j
s,s
e,e
m,m
 , 
h,h
 , 
m,m
o,o
h,h
l,l
 , 
n,n
e,e
j,j
e,e
d,d
n,n
o,o
u,u
 , 
p,p
o,o
z,z
o,o
 , 
z,z
d,d
á,á
l,l
í,í
.,.
 , 
K,K
d,d
y,y
ž,ž
 , 
n,n
i,i
k,k
o,o
h,h
o,o
n,n
o,o
v,v
ý,y
",",<DEL>
 , 
a,a
ž,i
 , 
d,o
o,o
t,t
u,u
d,d
 , 
m,m
n,n
e,e
 , 
n,n
e,e
p,p
o,o
v,v
ě,ě
d,d
o,o
m,n
ý,y
 , 
s,s
v,v
ě,é
t,t
",",<DEL>
 , 
n,n
á,á
p,p
a,a
d,d
n,n
o,o
s,s
t,t
 , 
n,n
<INS>,e
ě,l
k,c
t,t
e,e
r,r
ý,<DEL>
c,c
h,h
 , 
u,u
d,o
á,a
l,l
o,o
s,s
t,b
í,<DEL>
",",<DEL>
 , 
n,n
<INS>,é
ě,l
k,i
t,t
e,e
r,r
é,e
 , 
z,I
v,v
l,l
á,f
š,s
t,t
n,n
í,i
 , 
p,p
o,o
z,z
n,n
á,á
m,m
<INS>,i
k,c
y,y
 , 
o,<DEL>
 ,<DEL>
z,z
t,t
r,r
a,a
c,c
e,e
n,n
ý,y
c,c
h,h
 , 
l,l
i,i
d,d
e,e
c,c
h,h
 , 
u,v
p,p
o,o
u,u
t,t
a,a
l,l
y,y
 , 
m,m
n,n
e,e
",",<DEL>
 , 
t,t
a,a
k,k
 , 
ž,z
e,e
 , 
j,j
s,s
e,e
m,m
<INS>,n
 , 
l,l
e,e
d,d
a,a
c,c
o,o
 , 
p,p
ř,t
e,e
č,c
e,e
t,c
l,l
 , 
s,<DEL>
 ,<DEL>
d,d
y,y
c,c
h,h
t,t
i,i
v,v
o,o
s,s
t,t
<INS>,i
í, 
.,.
 , 
<INS>,I
R,t
o,o
z,r
u,u
m,m
í,i
 , 
s,s
e,e
",",<DEL>
 , 
ž,E
e,e
 , 
s,s
e,e
 , 
m,m
o,o
h,h
u,u
 , 
m,m
ý,y
l,<DEL>
i,i
t,l
i,b
., 
 , 
<INS>, 
A,-
l,l
e,e
b,b
o,o
t,d
h,<DEL>
 , 
p,p
r,r
o,o
t,i
e,e
s,s
t,t
i,u
n,z
g,z
 , 
t,t
h,h
a,<DEL>
t,t
 , 
t,J
h,l
e,e
<INS>,l
y,r
 , 
<INS>,n
k,u
n,n
e,y
w,<DEL>
 , 
m,<DEL>
a,<DEL>
n,n
y,r
 ,c
w,a
o,l
m,:
e,<DEL>
n,n
 , 
<INS>,s
w,t
h,h
o,o
 , 
a,a
n,n
s,v
w,r
e,e
r,r
e,c
d,d
 , 
t,t
h,h
i,i
s,s
 , 
d,d
e,e
s,s
c,c
r,<DEL>
i,<DEL>
p,<DEL>
t,t
i,<DEL>
o,o
n,n
<INS>,c
",",a
 , 
w,'
h,b
e,e
n,<DEL>
 , 
M,X
r,<DEL>
.,<DEL>
 , 
H,H
<INS>,o
u,n
r,r
s,<DEL>
t,<DEL>
 , 
c,c
a,a
l,l
l,l
e,e
d,d
 , 
t,d
h,e
e,n
m,l
 , 
t,1
o,0
 , 
o,o
r,r
d,d
e,e
r,r
",",.
 , 
w,""""
i,1
t,<DEL>
h,h
 , 
b,b
i,u
t,<DEL>
t,<DEL>
e,e
r,r
 , 
c,c
<INS>,c
o,o
m,<DEL>
p,p
l,l
a,<DEL>
i,<DEL>
n,n
t,l
s,<DEL>
 , 
o,o
f,f
 , 
t,t
h,h
e,:
i,i
r,l
 , 
i,D
n,<DEL>
a,a
t,r
t,<DEL>
e,e
n,n
t,n
i,<DEL>
o,o
n,a
 , 
t,I
o,0
 , 
w,n
h,t
a,a
t,c
 , 
<INS>,i
w,r
a,a
s,f
 , 
g,F
o,o
i,<DEL>
n,n
g,z
 , 
f,f
o,o
<INS>,n
r,r
w,<DEL>
a,a
r,r
d,d
.,<DEL>
 , 
A,Ä
s,s
 , 
a,3
l,l
l,l
 , 
c,c
o,c
n,a
v,v
e,e
r,r
s,s
a,a
t,n
i,c
o,a
n,<DEL>
 , 
w,<DEL>
a,a
s,5
 , 
t,I
h,h
e,e
r,l
e,e
b,b
y,y
<INS>, 
<INS>,d
<INS>,-
<INS>,e
<INS>,v
